n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,2,0.96,0.4,1,1,1,21,0.11263645875553589,0.1354725854593212,0.24810904421485708,0.5866341590881348,0.1298847198486328
500,2,0.96,0.4,1,1,1,22,0.10845454492705142,0.16752233637482136,0.2514149369252823,0.6800971031188965,0.14359641075134277
500,2,0.96,0.4,1,1,1,23,0.11461855539565102,0.12215672537470079,0.2002203623488184,0.7771565914154053,0.18558716773986816
500,2,0.96,0.4,1,1,1,24,0.10818345586473525,0.1286733777110645,0.19673700331227342,0.6429572105407715,0.14027881622314453
500,2,1.5600000000000003,0.6000000000000001,1,1,1,0,0.10453988191651073,0.1681914216660858,0.23834681613882217,0.7613382339477539,0.18631863594055176
500,2,1.5600000000000003,0.6000000000000001,1,1,1,1,0.1033397612718531,0.1341086452191711,0.21962674654078174,0.7434895038604736,0.15758061408996582
500,2,1.5600000000000003,0.6000000000000001,1,1,1,2,0.10478498109035224,0.14740450655423995,0.21342562532465154,0.7916524410247803,0.11536288261413574
500,2,1.5600000000000003,0.6000000000000001,1,1,1,3,0.14775443215491277,0.17781534133265875,0.24847639666712204,0.7516169548034668,0.14227509498596191
500,2,1.5600000000000003,0.6000000000000001,1,1,1,4,0.10219694037258917,0.12869327550440685,0.2207207767520217,0.8173620700836182,0.17701411247253418
500,2,1.5600000000000003,0.6000000000000001,1,1,1,5,0.099745253592264,0.2010576183273945,0.2934395887439849,0.7450113296508789,0.13235998153686523
500,2,1.5600000000000003,0.6000000000000001,1,1,1,6,0.10923199410088434,0.15794619517009578,0.26241106596250385,0.7000541687011719,0.1270122528076172
500,2,1.5600000000000003,0.6000000000000001,1,1,1,7,0.12892547209321698,0.18928790706780335,0.28771326315028123,0.7453479766845703,0.11965537071228027
500,2,1.5600000000000003,0.6000000000000001,1,1,1,8,0.1166783256903146,0.13790939480498365,0.2380686620472401,0.793797492980957,0.1923508644104004
500,2,1.5600000000000003,0.6000000000000001,1,1,1,9,0.09776061496105853,0.15252769256656334,0.2502883075276219,0.7840328216552734,0.13368535041809082
500,2,1.5600000000000003,0.6000000000000001,1,1,1,10,0.10816375828210618,0.1506404584939279,0.2178412718431423,0.7721381187438965,0.14238381385803223
500,2,1.5600000000000003,0.6000000000000001,1,1,1,11,0.12125608693219067,0.19449455777851268,0.2688605396340018,0.6937994956970215,0.12052369117736816
500,2,1.5600000000000003,0.6000000000000001,1,1,1,12,0.11825127238975455,0.14754952867662374,0.2071941165242676,0.7624549865722656,0.16426706314086914
500,2,1.5600000000000003,0.6000000000000001,1,1,1,13,0.11082524572563174,0.17003308204495696,0.25217277532918847,1.061429738998413,0.18611383438110352
500,2,1.5600000000000003,0.6000000000000001,1,1,1,14,0.12851852449240084,0.1477905616800987,0.2728938094966906,0.8231935501098633,0.10541009902954102
500,2,1.5600000000000003,0.6000000000000001,1,1,1,15,0.10456876461381236,0.2038281964490177,0.27705678304367254,0.7444438934326172,0.1583542823791504
500,2,1.5600000000000003,0.6000000000000001,1,1,1,16,0.10062028179480416,0.13706757262512242,0.2120488326081109,0.8883395195007324,0.17729592323303223
500,2,1.5600000000000003,0.6000000000000001,1,1,1,17,0.11210993898868812,0.14726198275721458,0.24404358561982759,0.7657132148742676,0.12361717224121094
500,2,1.5600000000000003,0.6000000000000001,1,1,1,18,0.11786659184413244,0.14046968486050587,0.22218415252833407,0.7337193489074707,0.13565516471862793
500,2,1.5600000000000003,0.6000000000000001,1,1,1,19,0.10946077299697358,0.14078480329870377,0.21171596824258576,0.7897348403930664,0.15862393379211426
500,2,1.5600000000000003,0.6000000000000001,1,1,1,20,0.10141190399000835,0.13635691874198375,0.21288350575805431,0.85428786277771,0.14902710914611816
500,2,1.5600000000000003,0.6000000000000001,1,1,1,21,0.12137900446181718,0.18823708751295978,0.25671211437896824,0.7308599948883057,0.17283391952514648
500,2,1.5600000000000003,0.6000000000000001,1,1,1,22,0.12144549918392217,0.15161467307178686,0.2377279174268651,0.7669401168823242,0.13291406631469727
