n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,3.5,8,2,1,1,1,0,0.7154068899564325,1.1311298390320592,1.5556833772177194,0.7648236751556396,0.13898921012878418
500,3.5,8,2,1,1,1,1,0.679157187658359,0.9485567548198196,1.4336155295188568,0.7809462547302246,0.1949329376220703
500,3.5,8,2,1,1,1,2,0.5773070395680281,0.9710210368619447,1.542726197179094,0.8045141696929932,0.1428534984588623
500,3.5,8,2,1,1,1,3,0.6726530085589351,0.8720272207961949,1.2805591259303044,0.7210075855255127,0.1684577465057373
500,3.5,8,2,1,1,1,4,0.6191946285021873,1.2524529401695084,1.7804033576743539,0.8133385181427002,0.18113279342651367
500,3.5,8,2,1,1,1,5,0.6756266664754849,1.0763548595759826,1.5635805407523518,0.8980038166046143,0.19451403617858887
500,3.5,8,2,1,1,1,6,0.5900541059653845,0.905511457550049,1.442064307478374,0.784224271774292,0.14996838569641113
500,3.5,8,2,1,1,1,7,0.7048070206418764,0.887295561211504,1.3640767102684501,0.6581709384918213,0.13200044631958008
500,3.5,8,2,1,1,1,8,0.6481868508613648,1.0858930733884216,1.657022579319571,0.7457821369171143,0.1554088592529297
500,3.5,8,2,1,1,1,9,0.6000585038517956,1.0696428117811272,1.6295031481186215,0.801055908203125,0.19782495498657227
500,3.5,8,2,1,1,1,10,0.6820253280800727,1.0992052665774443,1.7326013094576016,0.7546615600585938,0.14943337440490723
500,3.5,8,2,1,1,1,11,0.6955333358031623,1.1474983689942422,1.725001497751979,0.7533104419708252,0.1412820816040039
500,3.5,8,2,1,1,1,12,0.5980966698301081,1.0413502052060972,1.4960534196200974,0.7168145179748535,0.1517624855041504
500,3.5,8,2,1,1,1,13,0.7331058714583023,1.0835577725296426,1.5521547730000107,0.6248254776000977,0.14928078651428223
500,3.5,8,2,1,1,1,14,0.6149435370427229,1.0895334115817543,1.6019633785474827,0.8819255828857422,0.16059136390686035
500,3.5,8,2,1,1,1,15,0.5870214608357409,1.2427425578961517,1.8052465602563907,0.6934473514556885,0.15289759635925293
500,3.5,8,2,1,1,1,16,0.6826463437059542,1.2627056401158305,1.7680400597370092,0.7503998279571533,0.12889933586120605
500,3.5,8,2,1,1,1,17,0.6479622361317888,0.8985474286865492,1.546509664818338,0.7779848575592041,0.1435716152191162
500,3.5,8,2,1,1,1,18,0.7153063995107126,1.3647311251004575,2.08003752461117,0.8936691284179688,0.1726827621459961
500,3.5,8,2,1,1,1,19,0.690041401821497,1.0637070349849531,1.4999302786762807,0.7773964405059814,0.14760708808898926
500,3.5,8,2,1,1,1,20,0.6742264482103794,0.9922229649013283,1.5176538870096583,0.8244059085845947,0.192291259765625
500,3.5,8,2,1,1,1,21,0.6726763945451887,0.928053512834465,1.5138092558581473,0.7387712001800537,0.14957642555236816
500,3.5,8,2,1,1,1,22,0.6168967891787361,0.9700580752094903,1.5081556214502894,0.8988876342773438,0.18464040756225586
500,3.5,8,2,1,1,1,23,0.7918021973192358,1.0632287705698755,1.8550309678891113,0.7131128311157227,0.13125276565551758
500,3.5,8,2,1,1,1,24,0.6105399024618091,1.0123466843475166,1.4321714451319525,0.6559000015258789,0.18043255805969238
500,4.0,8,2,1,1,1,0,0.7762501865030368,1.188725522134435,1.8226156497117292,0.7476634979248047,0.1288745403289795
500,4.0,8,2,1,1,1,1,0.7821937740348838,1.1957799499838957,1.7474807175091005,0.8312065601348877,0.18039917945861816
500,4.0,8,2,1,1,1,2,0.8489048903320177,1.4416714121813663,1.9755838306771174,0.7676477432250977,0.12886500358581543
500,4.0,8,2,1,1,1,3,0.7614113036698872,1.388863666074709,2.115970673089376,0.7547652721405029,0.14944219589233398
500,4.0,8,2,1,1,1,4,0.7839502882222987,1.2285270011560343,1.8419205879223146,0.6829891204833984,0.14305686950683594
500,4.0,8,2,1,1,1,5,0.7042399027515726,1.2892071981911772,1.9410141110791084,0.7624740600585938,0.15666627883911133
500,4.0,8,2,1,1,1,6,0.7850401152927636,1.0998678047395953,1.818170753841879,0.8442025184631348,0.18523573875427246
500,4.0,8,2,1,1,1,7,0.7752747779433924,1.2881992585300688,1.8531073271151763,0.6852691173553467,0.18047118186950684
500,4.0,8,2,1,1,1,8,0.6727045619257481,1.176934433899733,1.7119633706232218,0.7349708080291748,0.1280517578125
500,4.0,8,2,1,1,1,9,0.806081877968783,1.570683880196849,2.2008008043730976,0.7654213905334473,0.16707420349121094
500,4.0,8,2,1,1,1,10,0.7437608346679069,1.2636214287276109,1.9161472289212056,0.9477169513702393,0.19983363151550293
500,4.0,8,2,1,1,1,11,0.8164258716866388,1.163293811098734,1.7465453788294552,0.7078902721405029,0.15884709358215332
500,4.0,8,2,1,1,1,12,0.7011362325040069,1.4103198094169382,1.9283232774198982,0.6580798625946045,0.16417145729064941
500,4.0,8,2,1,1,1,13,0.8438972794128987,1.9035008888192746,2.541435517298804,0.670480489730835,0.17260169982910156
500,4.0,8,2,1,1,1,14,0.7752659634369898,1.2187188130291924,1.9939847764661822,0.8279552459716797,0.14030098915100098
500,4.0,8,2,1,1,1,15,0.8658432042609219,1.045340780142359,1.7808713071323907,0.6949958801269531,0.18375253677368164
500,4.0,8,2,1,1,1,16,0.8348855647404829,0.983040727508054,1.5746261616101211,0.7353818416595459,0.14064574241638184
500,4.0,8,2,1,1,1,17,0.7488170647193124,0.9836098715561806,1.5502536336756387,0.7682738304138184,0.17699718475341797
