n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.0,0.96,0.4,1,1,1,15,0.022684499475302437,0.05587213275011011,0.33587217330932617,0.05663585662841797
500,0.0,0.96,0.4,1,1,1,16,0.021286069146811214,0.05093053710944408,0.3227999210357666,0.05971193313598633
500,0.0,0.96,0.4,1,1,1,17,0.024792630430207227,0.05043150676196925,0.31173229217529297,0.06472325325012207
500,0.0,0.96,0.4,1,1,1,18,0.023294860448632333,0.05955135680027603,0.3112523555755615,0.06165814399719238
500,0.0,0.96,0.4,1,1,1,19,0.023437665187768544,0.05060014817016586,0.3355216979980469,0.06319093704223633
500,0.0,0.96,0.4,1,1,1,20,0.023340779906539866,0.05512661935617412,0.33902597427368164,0.0734245777130127
500,0.0,0.96,0.4,1,1,1,21,0.021358858488454865,0.051505445593276585,0.437206506729126,0.0713965892791748
500,0.0,0.96,0.4,1,1,1,22,0.02409620742624718,0.04729984756646086,0.3156423568725586,0.06998443603515625
500,0.0,0.96,0.4,1,1,1,23,0.025896120197406253,0.05845260395626247,0.3422236442565918,0.06520223617553711
500,0.0,0.96,0.4,1,1,1,24,0.022565295166517913,0.04605032129005461,0.32560062408447266,0.06508207321166992
500,0.2,0.96,0.4,1,1,1,0,0.03097148721190392,0.051792085269559446,0.3236825466156006,0.06464290618896484
500,0.2,0.96,0.4,1,1,1,1,0.03395020325705379,0.051282926557220936,0.32059597969055176,0.059967994689941406
500,0.2,0.96,0.4,1,1,1,2,0.02776712540886511,0.046655497241620825,0.3370683193206787,0.0750117301940918
500,0.2,0.96,0.4,1,1,1,3,0.03149973009767589,0.05679341067678773,0.3836178779602051,0.07795596122741699
500,0.2,0.96,0.4,1,1,1,4,0.031567968618212074,0.057270112529451585,0.3246133327484131,0.06207895278930664
500,0.2,0.96,0.4,1,1,1,5,0.03162693693266641,0.0581894419225644,0.3166775703430176,0.06899857521057129
500,0.2,0.96,0.4,1,1,1,6,0.033666396173535354,0.06152591710527322,0.3127298355102539,0.06994175910949707
500,0.2,0.96,0.4,1,1,1,7,0.03053523568018664,0.05104053125137424,0.3179490566253662,0.05804014205932617
500,0.2,0.96,0.4,1,1,1,8,0.03206317721012061,0.053261632417084634,0.33388352394104004,0.06216621398925781
500,0.2,0.96,0.4,1,1,1,9,0.03036331829082571,0.050526302036203494,0.3248729705810547,0.06773638725280762
500,0.2,0.96,0.4,1,1,1,10,0.030124740053113327,0.05322618601711295,0.4510982036590576,0.07952547073364258
500,0.2,0.96,0.4,1,1,1,11,0.03107280325832302,0.05579380037371649,0.32485222816467285,0.07123589515686035
500,0.2,0.96,0.4,1,1,1,12,0.03628104898688353,0.054224384610271695,0.3274078369140625,0.05564236640930176
500,0.2,0.96,0.4,1,1,1,13,0.032870161590655124,0.053524218860261694,0.3255600929260254,0.06099724769592285
500,0.2,0.96,0.4,1,1,1,14,0.030109442856726107,0.05309431051116617,0.3464970588684082,0.056964874267578125
500,0.2,0.96,0.4,1,1,1,15,0.031854705010002766,0.05187213443642443,0.31759190559387207,0.05699968338012695
500,0.2,0.96,0.4,1,1,1,16,0.02828601868644724,0.05463358539517919,0.3554959297180176,0.06090211868286133
500,0.2,0.96,0.4,1,1,1,17,0.037163127260945665,0.05576327312232566,0.4388096332550049,0.10806822776794434
500,0.2,0.96,0.4,1,1,1,18,0.0324907204218646,0.04928812304702545,0.47535252571105957,0.10774612426757812
500,0.2,0.96,0.4,1,1,1,19,0.031757707425081744,0.04883144078368966,0.4228825569152832,0.0824594497680664
500,0.2,0.96,0.4,1,1,1,20,0.03383424829887669,0.053851993041777686,0.4721853733062744,0.08746719360351562
500,0.2,0.96,0.4,1,1,1,21,0.03297309265464592,0.06043318055395699,0.49701619148254395,0.0982975959777832
500,0.2,0.96,0.4,1,1,1,22,0.029446468678720767,0.06152636582101642,0.48151707649230957,0.10295844078063965
500,0.2,0.96,0.4,1,1,1,23,0.02985699162350726,0.05350499001400014,0.539344310760498,0.11276888847351074
500,0.2,0.96,0.4,1,1,1,24,0.031038160441863097,0.05833936297451985,0.615222692489624,0.13524317741394043
